2015-09-03, 13:00:58.025, 16659127000, 4
2015-09-03, 13:01:28.020, 16659127000, 4
2015-09-03, 13:01:58.025, 16659131000, 4
2015-09-03, 13:02:28.020, 16659131000, 4
2015-09-03, 13:02:58.026, 16659134000, 4
2015-09-03, 13:03:28.030, 16659134000, 4
2015-09-03, 13:03:58.027, 16659135000, 4
2015-09-03, 13:04:28.031, 16659135000, 4
2015-09-03, 13:04:58.027, 16659137000, 4
2015-09-03, 13:05:28.032, 16659137000, 4
2015-09-03, 13:05:58.028, 16659138000, 4
2015-09-03, 13:06:28.025, 16659138000, 4
2015-09-03, 13:06:58.020, 16659139000, 4
2015-09-03, 13:07:28.023, 16659139000, 4
2015-09-03, 13:07:58.030, 16659140000, 4
2015-09-03, 13:08:28.035, 16659140000, 4
2015-09-03, 13:08:58.028, 16659141000, 4
2015-09-03, 13:09:28.025, 16659141000, 4
2015-09-03, 13:09:58.031, 16659142000, 4
2015-09-03, 13:10:28.036, 16659142000, 4
2015-09-03, 13:10:58.032, 16659143000, 4
2015-09-03, 13:11:28.026, 16659143000, 4
2015-09-03, 13:11:58.031, 16659144000, 4
2015-09-03, 13:12:28.027, 16659144000, 4
2015-09-03, 13:12:58.044, 16659145000, 4
2015-09-03, 13:13:28.028, 16659145000, 4
2015-09-03, 13:13:58.033, 16659146000, 4
2015-09-03, 13:14:28.039, 16659146000, 4
2015-09-03, 13:14:58.035, 16659147000, 4
2015-09-03, 13:15:28.040, 16659147000, 4
2015-09-03, 13:15:58.044, 16659148000, 4
2015-09-03, 13:16:28.040, 16659148000, 4
2015-09-03, 13:16:58.037, 16659149000, 4
2015-09-03, 13:17:28.041, 16659149000, 4
2015-09-03, 13:17:58.036, 16659151000, 4
2015-09-03, 13:18:28.042, 16659151000, 4
2015-09-03, 13:18:58.037, 16659153000, 4
2015-09-03, 13:19:28.033, 16659153000, 4
2015-09-03, 13:19:58.047, 16659155000, 4
2015-09-03, 13:20:28.044, 16659155000, 4
2015-09-03, 13:20:58.049, 16659158000, 4
2015-09-03, 13:21:28.094, 16659158000, 4
2015-09-03, 13:21:58.039, 16659160000, 4
2015-09-03, 13:22:28.045, 16659160000, 4
2015-09-03, 13:22:58.051, 16659163000, 4
2015-09-03, 13:23:28.056, 16659163000, 4
